YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,PRECTOTCORR,DATE
2013,9,10,23.61,23.99,23.19,84.16,4.27,0.01,2013-09-10
2013,9,11,24.0,24.17,23.75,84.03,5.05,0.03,2013-09-11
2013,9,12,24.28,24.46,23.97,81.23,4.8,0.0,2013-09-12
2013,9,13,24.68,24.97,24.29,76.11,2.75,0.07,2013-09-13
2013,9,14,24.11,24.34,24.05,84.58,4.59,0.18,2013-09-14
2013,9,15,24.39,24.58,24.05,84.69,5.96,0.12,2013-09-15
2013,9,16,24.32,24.38,24.23,84.48,5.65,0.09,2013-09-16
2013,9,17,24.43,24.7,24.2,82.45,4.68,0.07,2013-09-17
2013,9,18,24.27,24.45,24.16,84.41,4.24,0.01,2013-09-18
2013,9,19,24.19,24.34,24.01,86.01,5.59,0.01,2013-09-19
2013,9,20,24.06,24.19,23.86,85.04,6.53,0.0,2013-09-20
2013,9,21,23.8,23.92,23.69,81.33,5.95,0.0,2013-09-21
2013,9,22,23.7,23.82,23.54,82.8,5.31,0.01,2013-09-22
2013,9,23,23.41,23.57,23.2,85.08,6.06,0.07,2013-09-23
2013,9,24,23.24,23.31,23.14,84.36,5.64,0.13,2013-09-24
2013,9,25,23.52,23.89,23.21,74.84,3.14,0.08,2013-09-25
2013,9,26,23.32,23.57,22.94,76.27,3.28,0.03,2013-09-26
2013,9,27,23.63,23.9,23.34,75.87,4.57,0.0,2013-09-27
2013,9,28,23.79,23.94,23.59,76.68,4.56,0.05,2013-09-28
2013,9,29,24.11,24.38,23.79,72.1,2.97,0.03,2013-09-29
2013,9,30,24.12,24.46,23.74,76.99,3.21,0.01,2013-09-30
2013,10,1,24.33,24.6,23.95,79.86,4.59,0.1,2013-10-01
2013,10,2,24.74,24.91,24.51,76.79,3.36,0.03,2013-10-02
2013,10,3,24.71,24.84,24.56,82.61,5.48,0.12,2013-10-03
2013,10,4,24.85,25.15,24.46,81.51,4.96,0.11,2013-10-04
2013,10,5,24.99,25.16,24.76,75.13,3.14,0.07,2013-10-05
2013,10,6,25.05,25.34,24.7,75.11,3.23,0.04,2013-10-06
2013,10,7,24.97,25.12,24.83,78.91,4.44,0.02,2013-10-07
2013,10,8,25.16,25.36,24.94,79.0,3.65,0.07,2013-10-08
2013,10,9,25.24,25.34,25.11,81.61,4.92,0.11,2013-10-09
2013,10,10,25.14,25.27,25.01,80.77,4.61,0.22,2013-10-10
2013,10,11,25.24,25.46,24.95,79.26,2.98,0.11,2013-10-11
2013,10,12,25.28,25.46,25.12,82.78,3.75,0.24,2013-10-12
2013,10,13,25.31,25.42,25.13,85.25,5.04,0.31,2013-10-13
2013,10,14,25.24,25.38,25.11,84.38,5.68,0.47,2013-10-14
2013,10,15,25.24,25.45,24.96,82.06,4.73,0.08,2013-10-15
2013,10,16,25.27,25.55,25.05,82.65,4.99,0.11,2013-10-16
2013,10,17,25.52,25.74,25.39,82.64,4.77,0.25,2013-10-17
2013,10,18,25.72,25.9,25.58,83.12,4.94,1.03,2013-10-18
2013,10,19,25.81,25.98,25.6,81.36,4.37,0.35,2013-10-19
2013,10,20,25.65,25.74,25.56,84.1,5.28,0.71,2013-10-20
2013,10,21,25.68,25.81,25.44,81.96,5.22,1.0,2013-10-21
2013,10,22,25.56,25.68,25.37,83.07,5.05,1.89,2013-10-22
2013,10,23,25.67,25.85,25.44,80.54,5.2,0.43,2013-10-23
2013,10,24,25.68,25.78,25.5,79.95,4.92,0.11,2013-10-24
2013,10,25,25.43,25.52,25.3,82.73,5.55,0.29,2013-10-25
2013,10,26,25.68,25.83,25.45,80.43,4.61,0.25,2013-10-26
2013,10,27,25.57,25.7,25.47,82.35,5.17,1.19,2013-10-27
2013,10,28,25.6,25.75,25.39,82.51,5.24,0.2,2013-10-28
2013,10,29,25.65,25.83,25.49,81.4,4.81,0.6,2013-10-29
2013,10,30,25.79,26.07,25.5,81.11,4.99,0.2,2013-10-30
2013,10,31,25.71,25.92,25.41,80.13,3.73,0.09,2013-10-31
2013,11,1,25.7,25.87,25.53,82.99,5.01,0.35,2013-11-01
2013,11,2,25.64,25.81,25.46,85.0,5.68,1.35,2013-11-02
2013,11,3,25.69,25.82,25.5,85.37,5.53,1.83,2013-11-03
2013,11,4,25.74,25.96,25.6,84.56,6.07,0.96,2013-11-04
2013,11,5,25.77,25.84,25.64,84.01,4.08,1.11,2013-11-05
2013,11,6,25.59,25.89,25.36,85.75,4.78,0.58,2013-11-06
2013,11,7,25.53,25.8,25.19,85.42,4.75,0.52,2013-11-07
2013,11,8,25.61,25.94,25.39,85.82,5.68,0.54,2013-11-08
2013,11,9,26.15,26.39,25.77,80.77,5.35,0.71,2013-11-09
2013,11,10,26.35,26.51,26.21,81.66,4.28,0.26,2013-11-10
2013,11,11,26.2,26.29,25.98,83.43,5.03,0.2,2013-11-11
2013,11,12,26.25,26.41,26.12,80.08,5.22,0.98,2013-11-12
2013,11,13,26.11,26.18,26.03,79.89,4.85,0.79,2013-11-13
2013,11,14,26.05,26.22,25.9,81.88,4.83,1.57,2013-11-14
2013,11,15,26.24,26.33,26.09,81.0,4.49,0.94,2013-11-15
2013,11,16,26.07,26.33,25.77,83.23,4.99,1.41,2013-11-16
2013,11,17,26.19,26.4,26.07,82.82,4.63,1.35,2013-11-17
2013,11,18,26.21,26.3,26.04,83.64,5.85,2.24,2013-11-18
2013,11,19,26.1,26.22,26.0,83.09,6.49,1.3,2013-11-19
2013,11,20,26.04,26.11,25.98,81.01,4.07,0.98,2013-11-20
2013,11,21,25.88,25.95,25.79,84.84,4.5,0.85,2013-11-21
2013,11,22,25.77,25.91,25.63,84.83,5.55,0.65,2013-11-22
2013,11,23,25.83,25.93,25.71,82.77,5.62,0.42,2013-11-23
2013,11,24,25.84,25.99,25.6,80.52,4.34,0.23,2013-11-24
2013,11,25,25.65,25.81,25.56,83.59,4.93,0.14,2013-11-25
2013,11,26,25.64,25.76,25.47,83.26,5.31,0.39,2013-11-26
2013,11,27,25.89,26.35,25.44,83.19,5.43,0.95,2013-11-27
2013,11,28,26.5,26.72,26.29,81.0,4.59,0.42,2013-11-28
2013,11,29,26.05,26.49,25.88,87.73,4.82,1.89,2013-11-29
2013,11,30,26.06,26.29,25.87,85.66,5.92,2.02,2013-11-30
2013,12,1,25.93,26.09,25.73,84.81,4.15,1.94,2013-12-01
2013,12,2,26.45,26.83,25.96,82.59,4.13,0.63,2013-12-02
2013,12,3,26.69,26.83,26.55,84.19,4.95,1.47,2013-12-03
2013,12,4,26.31,26.78,25.89,82.67,3.32,0.8,2013-12-04
2013,12,5,26.38,26.77,26.24,83.72,4.49,0.95,2013-12-05
2013,12,6,26.24,26.41,26.1,86.29,5.14,1.4,2013-12-06
2013,12,7,26.52,26.66,26.31,82.33,5.01,2.44,2013-12-07
2013,12,8,26.43,26.56,26.14,78.96,4.79,0.86,2013-12-08
2013,12,9,26.09,26.23,25.96,81.05,5.68,3.55,2013-12-09
2013,12,10,25.58,25.91,24.98,83.47,5.69,1.59,2013-12-10
2013,12,11,25.73,25.87,25.54,80.42,4.47,2.13,2013-12-11
2013,12,12,25.58,25.88,25.37,81.28,3.43,0.2,2013-12-12
2013,12,13,25.87,26.16,25.56,82.67,4.1,0.67,2013-12-13
2013,12,14,25.88,26.05,25.73,81.98,4.87,0.96,2013-12-14
2013,12,15,25.79,25.97,25.5,82.72,4.47,0.45,2013-12-15
2013,12,16,25.79,26.11,25.36,85.08,4.9,0.34,2013-12-16
2013,12,17,25.82,26.27,25.07,85.4,4.9,0.81,2013-12-17
2013,12,18,25.74,26.08,25.49,86.49,4.65,0.67,2013-12-18
2013,12,19,25.9,26.1,25.65,86.22,4.05,0.73,2013-12-19
2013,12,20,25.65,25.97,25.41,88.43,4.94,0.5,2013-12-20
2013,12,21,26.13,26.5,25.79,85.86,4.82,0.49,2013-12-21
2013,12,22,26.82,27.2,26.35,82.43,4.6,1.21,2013-12-22
2013,12,23,26.41,26.84,26.1,86.14,4.25,1.97,2013-12-23
2013,12,24,26.27,26.61,25.85,86.72,4.2,4.23,2013-12-24
2013,12,25,26.49,26.61,26.32,82.54,3.89,2.43,2013-12-25
2013,12,26,26.27,26.42,26.03,83.7,4.18,0.3,2013-12-26
2013,12,27,26.57,26.73,26.32,81.35,3.62,0.11,2013-12-27
2013,12,28,26.59,26.79,26.32,81.66,3.73,0.39,2013-12-28
2013,12,29,26.75,26.85,26.59,82.31,4.72,1.31,2013-12-29
2013,12,30,26.52,26.66,26.38,83.49,5.48,0.91,2013-12-30
2013,12,31,26.34,26.48,26.14,82.13,4.7,0.34,2013-12-31
2014,1,1,26.28,26.62,25.86,81.01,4.27,0.16,2014-01-01
2014,1,2,26.45,26.58,26.26,78.51,3.3,0.71,2014-01-02
2014,1,3,26.14,26.22,26.03,83.44,3.06,0.28,2014-01-03
2014,1,4,26.14,26.4,25.93,85.55,4.94,0.3,2014-01-04
2014,1,5,26.29,26.52,25.93,82.09,4.68,0.15,2014-01-05
2014,1,6,26.45,26.68,26.15,80.99,3.51,0.84,2014-01-06
2014,1,7,26.35,26.45,26.12,83.39,4.74,0.71,2014-01-07
2014,1,8,26.24,26.59,25.9,84.09,5.38,0.45,2014-01-08
2014,1,9,26.39,26.56,26.04,82.49,4.9,0.34,2014-01-09
2014,1,10,26.09,26.22,25.97,85.59,5.08,1.16,2014-01-10
2014,1,11,26.09,26.27,25.74,84.9,5.51,1.44,2014-01-11
2014,1,12,26.55,26.85,26.2,82.68,5.0,1.54,2014-01-12
2014,1,13,26.73,26.91,26.64,82.87,4.59,1.11,2014-01-13
2014,1,14,26.85,26.97,26.68,81.33,3.85,0.89,2014-01-14
2014,1,15,26.63,26.84,26.42,81.78,3.97,0.22,2014-01-15
2014,1,16,26.52,26.73,26.21,82.81,4.43,0.29,2014-01-16
2014,1,17,26.6,26.71,26.5,82.23,4.64,0.37,2014-01-17
2014,1,18,26.68,26.89,26.29,81.99,4.52,1.16,2014-01-18
2014,1,19,26.93,27.13,26.73,80.99,3.55,1.25,2014-01-19
2014,1,20,27.15,27.34,26.79,80.2,3.23,0.59,2014-01-20
2014,1,21,26.76,27.1,26.53,84.27,3.53,1.05,2014-01-21
2014,1,22,26.85,27.27,26.4,85.45,4.68,1.15,2014-01-22
2014,1,23,27.2,27.31,27.07,83.06,4.87,1.18,2014-01-23
2014,1,24,26.34,27.12,25.29,85.81,3.84,2.07,2014-01-24
2014,1,25,26.32,26.98,25.48,86.24,3.64,2.3,2014-01-25
2014,1,26,26.8,26.9,26.71,85.84,4.62,1.18,2014-01-26
2014,1,27,27.06,27.56,26.7,81.63,3.86,0.31,2014-01-27
2014,1,28,27.31,27.49,27.07,80.83,4.75,0.28,2014-01-28
2014,1,29,27.18,27.35,26.91,83.37,4.92,0.66,2014-01-29
2014,1,30,27.2,27.49,26.83,82.6,4.21,1.12,2014-01-30
2014,1,31,27.11,27.33,26.68,82.76,3.84,13.08,2014-01-31
2014,2,1,26.43,26.64,26.2,84.96,3.09,14.16,2014-02-01
2014,2,2,26.75,27.38,26.25,84.74,4.22,11.85,2014-02-02
2014,2,3,27.03,27.19,26.86,83.02,3.95,20.27,2014-02-03
2014,2,4,27.06,27.45,26.6,83.07,2.9,4.82,2014-02-04
2014,2,5,27.48,27.81,27.2,82.35,3.5,1.63,2014-02-05
2014,2,6,27.51,27.68,27.35,84.07,4.39,0.93,2014-02-06
2014,2,7,26.77,27.36,26.45,85.64,3.47,2.11,2014-02-07
2014,2,8,27.37,27.48,27.24,82.03,4.08,1.51,2014-02-08
2014,2,9,27.39,27.61,27.2,82.85,4.89,0.86,2014-02-09
2014,2,10,27.26,27.64,26.62,78.89,3.89,0.9,2014-02-10
2014,2,11,27.63,27.93,27.3,81.22,4.74,0.58,2014-02-11
2014,2,12,27.67,27.9,27.34,80.17,4.09,0.26,2014-02-12
2014,2,13,27.83,28.24,27.52,80.11,5.09,1.21,2014-02-13
2014,2,14,27.91,28.34,27.31,78.22,4.37,1.64,2014-02-14
2014,2,15,27.68,27.84,27.6,80.08,4.3,1.05,2014-02-15
2014,2,16,26.94,27.63,26.59,82.26,2.99,1.36,2014-02-16
2014,2,17,26.88,27.54,26.3,80.69,2.16,0.65,2014-02-17
2014,2,18,27.3,27.5,27.01,82.79,3.24,1.82,2014-02-18
2014,2,19,27.42,27.69,27.23,83.47,4.53,1.38,2014-02-19
2014,2,20,27.69,27.98,27.42,81.56,3.85,1.59,2014-02-20
2014,2,21,28.08,28.25,27.88,79.31,3.85,2.52,2014-02-21
2014,2,22,28.12,28.29,27.88,80.06,4.63,4.35,2014-02-22
2014,2,23,27.86,28.04,27.71,82.82,5.14,6.88,2014-02-23
2014,2,24,27.2,27.74,26.93,79.93,3.65,11.82,2014-02-24
2014,2,25,27.31,27.41,27.18,78.24,3.06,2.32,2014-02-25
2014,2,26,27.08,27.25,26.91,84.41,4.0,5.83,2014-02-26
2014,2,27,26.63,27.4,26.2,85.82,3.46,5.59,2014-02-27
2014,2,28,27.44,27.64,27.2,84.01,4.28,5.43,2014-02-28
2014,3,1,27.8,28.0,27.48,79.47,3.65,1.03,2014-03-01
2014,3,2,27.78,28.03,27.6,78.64,2.89,1.25,2014-03-02
2014,3,3,27.67,27.86,27.47,79.51,2.9,2.32,2014-03-03
2014,3,4,27.7,27.87,27.51,81.6,3.04,4.8,2014-03-04
2014,3,5,27.74,27.97,27.56,81.77,3.28,2.84,2014-03-05
2014,3,6,27.35,27.85,26.93,85.01,3.71,5.98,2014-03-06
2014,3,7,27.68,28.16,27.05,81.84,5.5,10.47,2014-03-07
2014,3,8,26.83,27.75,26.34,84.53,4.17,19.94,2014-03-08
2014,3,9,26.93,27.52,26.34,84.16,6.1,5.69,2014-03-09
2014,3,10,27.06,27.37,26.84,84.74,7.02,6.33,2014-03-10
2014,3,11,27.45,27.63,27.27,78.22,3.15,0.22,2014-03-11
2014,3,12,27.53,27.68,27.36,79.68,1.84,0.36,2014-03-12
2014,3,13,27.51,27.67,27.29,80.85,2.85,1.79,2014-03-13
2014,3,14,27.79,28.3,27.35,82.77,4.16,5.72,2014-03-14
2014,3,15,28.04,28.4,27.49,84.15,4.46,12.89,2014-03-15
2014,3,16,27.34,27.71,26.81,84.56,4.98,3.83,2014-03-16
2014,3,17,27.21,27.83,26.49,84.22,4.78,5.06,2014-03-17
2014,3,18,27.35,28.13,26.88,85.44,5.18,6.77,2014-03-18
2014,3,19,27.99,28.14,27.8,83.01,3.86,1.36,2014-03-19
2014,3,20,28.56,28.92,27.92,79.24,4.6,3.51,2014-03-20
2014,3,21,28.49,28.72,28.31,79.32,3.86,5.82,2014-03-21
2014,3,22,28.41,28.64,28.11,80.99,4.43,4.9,2014-03-22
2014,3,23,28.18,28.48,27.82,83.23,5.15,8.36,2014-03-23
2014,3,24,27.14,27.97,26.3,84.36,3.41,2.74,2014-03-24
2014,3,25,27.06,27.42,26.73,84.66,4.29,5.26,2014-03-25
2014,3,26,26.56,26.9,26.28,86.57,3.93,6.05,2014-03-26
2014,3,27,26.78,27.03,26.2,83.29,2.86,5.77,2014-03-27
2014,3,28,26.37,27.4,26.03,86.37,3.65,2.96,2014-03-28
2014,3,29,27.12,27.57,26.63,84.27,4.15,4.34,2014-03-29
2014,3,30,27.65,27.87,27.12,82.69,3.61,2.93,2014-03-30
2014,3,31,27.95,28.4,27.47,83.89,3.25,6.22,2014-03-31
2014,4,1,28.03,28.41,27.78,85.28,4.49,7.02,2014-04-01
2014,4,2,27.54,28.31,26.76,83.16,4.88,8.16,2014-04-02
2014,4,3,27.69,27.99,27.54,82.56,5.1,3.87,2014-04-03
2014,4,4,28.08,28.18,27.95,82.98,4.6,3.58,2014-04-04
2014,4,5,27.96,28.35,27.6,86.02,5.04,5.46,2014-04-05
2014,4,6,27.87,28.28,27.42,85.29,4.67,3.2,2014-04-06
2014,4,7,27.84,28.01,27.53,84.46,6.04,1.97,2014-04-07
2014,4,8,28.01,28.42,27.58,80.21,5.03,1.29,2014-04-08
2014,4,9,28.29,28.43,28.01,77.24,4.2,1.64,2014-04-09
2014,4,10,28.11,28.26,27.86,77.61,4.28,1.9,2014-04-10
2014,4,11,27.89,28.08,27.63,77.35,3.84,1.83,2014-04-11
2014,4,12,27.51,27.9,27.24,83.38,5.23,8.46,2014-04-12
2014,4,13,27.36,27.76,26.8,81.98,3.18,6.26,2014-04-13
2014,4,14,27.85,28.35,27.19,77.31,3.39,4.16,2014-04-14
2014,4,15,27.76,27.86,27.62,80.57,3.12,3.61,2014-04-15
2014,4,16,28.08,28.41,27.74,81.91,5.08,0.26,2014-04-16
2014,4,17,28.22,28.48,27.85,81.27,4.21,0.63,2014-04-17
2014,4,18,28.57,28.81,28.3,79.68,4.31,0.91,2014-04-18
2014,4,19,28.28,28.59,27.93,83.56,3.94,0.61,2014-04-19
2014,4,20,27.81,28.0,27.61,85.59,2.87,1.04,2014-04-20
2014,4,21,27.4,27.74,26.83,85.11,2.91,4.89,2014-04-21
2014,4,22,27.29,27.78,26.93,85.62,4.71,9.33,2014-04-22
2014,4,23,27.69,27.83,27.61,82.66,4.58,5.11,2014-04-23
2014,4,24,27.31,27.82,26.86,83.13,3.27,6.58,2014-04-24
2014,4,25,26.99,27.12,26.83,86.12,3.83,7.32,2014-04-25
2014,4,26,27.67,28.28,27.06,85.84,4.33,10.03,2014-04-26
2014,4,27,27.65,28.06,27.26,82.16,2.79,5.88,2014-04-27
2014,4,28,27.45,27.88,27.23,86.07,4.11,9.85,2014-04-28
2014,4,29,27.41,27.85,27.0,82.48,2.12,11.32,2014-04-29
2014,4,30,27.36,27.65,26.94,85.2,3.32,9.23,2014-04-30
2014,5,1,26.8,27.54,26.51,84.36,2.21,7.91,2014-05-01
2014,5,2,27.75,28.1,27.55,81.17,2.0,6.37,2014-05-02
2014,5,3,27.9,28.04,27.82,84.75,2.72,5.71,2014-05-03
2014,5,4,27.57,27.88,27.33,87.39,4.38,11.17,2014-05-04
2014,5,5,27.63,28.02,27.13,83.02,3.42,9.5,2014-05-05
2014,5,6,26.95,27.38,26.71,84.69,3.73,21.47,2014-05-06
2014,5,7,27.41,27.82,27.09,82.18,3.9,13.11,2014-05-07
2014,5,8,27.03,27.66,26.69,83.4,2.59,11.41,2014-05-08
2014,5,9,27.06,27.2,26.8,84.32,2.86,3.69,2014-05-09
2014,5,10,27.11,27.49,26.84,84.38,2.59,7.0,2014-05-10
2014,5,11,27.66,27.95,27.31,84.18,3.77,5.17,2014-05-11
2014,5,12,27.72,28.16,27.46,85.14,3.26,15.15,2014-05-12
2014,5,13,27.72,28.14,27.34,85.26,6.4,15.88,2014-05-13
2014,5,14,27.49,27.74,27.28,82.23,3.15,4.33,2014-05-14
2014,5,15,27.14,27.26,27.02,80.66,3.22,3.31,2014-05-15
2014,5,16,27.46,27.68,27.16,80.07,3.79,1.78,2014-05-16
2014,5,17,27.55,27.79,27.39,85.0,5.12,2.72,2014-05-17
2014,5,18,27.53,27.68,27.28,85.84,4.24,5.02,2014-05-18
2014,5,19,27.68,27.99,27.34,84.57,4.29,7.54,2014-05-19
2014,5,20,27.52,27.78,27.3,84.39,3.78,3.79,2014-05-20
2014,5,21,27.4,27.91,26.9,87.32,5.72,4.28,2014-05-21
2014,5,22,28.05,28.25,27.86,80.8,4.81,3.4,2014-05-22
2014,5,23,27.81,28.04,27.63,81.12,5.28,1.8,2014-05-23
2014,5,24,27.72,27.9,27.47,81.46,6.36,1.39,2014-05-24
2014,5,25,27.65,27.78,27.45,82.46,5.98,1.52,2014-05-25
2014,5,26,27.53,27.7,27.17,82.52,5.23,3.96,2014-05-26
2014,5,27,27.1,27.39,26.8,83.58,5.32,6.05,2014-05-27
2014,5,28,26.74,26.95,26.32,81.72,6.37,3.03,2014-05-28
2014,5,29,26.32,26.42,26.25,79.37,5.65,0.06,2014-05-29
2014,5,30,26.29,26.49,26.1,78.68,5.45,0.02,2014-05-30
2014,5,31,26.31,26.47,26.15,78.31,5.35,0.38,2014-05-31
2014,6,1,26.2,26.3,26.09,80.75,5.17,0.54,2014-06-01
2014,6,2,26.37,26.51,26.1,79.18,4.85,0.84,2014-06-02
2014,6,3,26.41,26.48,26.3,76.78,5.38,0.8,2014-06-03
2014,6,4,26.36,26.51,26.23,78.6,6.2,0.4,2014-06-04
2014,6,5,26.16,26.25,26.06,79.93,6.56,0.31,2014-06-05
2014,6,6,25.92,26.01,25.72,81.58,5.09,0.49,2014-06-06
2014,6,7,25.66,25.75,25.49,84.25,4.41,0.65,2014-06-07
2014,6,8,25.78,25.91,25.6,80.41,5.85,0.22,2014-06-08
2014,6,9,25.45,25.56,25.28,80.89,6.6,0.46,2014-06-09
2014,6,10,25.31,25.41,25.13,75.76,5.95,0.18,2014-06-10
2014,6,11,24.99,25.07,24.91,75.91,5.26,0.0,2014-06-11
2014,6,12,24.99,25.2,24.75,82.38,5.18,0.1,2014-06-12
2014,6,13,25.34,25.48,25.14,81.34,5.29,0.47,2014-06-13
2014,6,14,25.24,25.32,25.05,81.08,5.37,0.24,2014-06-14
2014,6,15,25.27,25.52,24.92,79.47,5.2,0.01,2014-06-15
2014,6,16,25.44,25.58,25.2,77.87,5.61,0.06,2014-06-16
2014,6,17,25.53,25.73,25.17,78.63,6.45,0.1,2014-06-17
2014,6,18,25.34,25.48,25.08,76.59,5.8,0.11,2014-06-18
2014,6,19,25.1,25.31,24.85,75.88,5.45,0.04,2014-06-19
2014,6,20,25.35,25.52,25.13,75.59,5.2,0.77,2014-06-20
2014,6,21,25.03,25.32,24.8,81.03,4.94,0.5,2014-06-21
2014,6,22,24.76,24.9,24.48,83.17,5.28,0.16,2014-06-22
2014,6,23,24.7,24.94,24.35,80.61,4.42,0.14,2014-06-23
2014,6,24,24.91,25.05,24.73,80.43,4.93,0.73,2014-06-24
2014,6,25,24.94,25.08,24.81,80.94,6.04,0.26,2014-06-25
2014,6,26,24.84,25.03,24.63,82.25,6.74,0.31,2014-06-26
2014,6,27,24.8,24.86,24.7,82.48,5.53,0.28,2014-06-27
2014,6,28,24.72,24.81,24.57,82.88,6.32,0.37,2014-06-28
2014,6,29,24.56,24.67,24.47,83.36,6.05,0.13,2014-06-29
2014,6,30,24.46,24.64,24.31,82.37,6.02,0.22,2014-06-30
2014,7,1,24.03,24.26,23.76,86.35,5.8,0.35,2014-07-01
2014,7,2,23.83,24.14,23.56,86.7,5.2,0.43,2014-07-02
2014,7,3,24.15,24.36,23.9,81.7,5.16,0.24,2014-07-03
2014,7,4,24.09,24.43,23.87,86.85,6.73,0.33,2014-07-04
2014,7,5,23.97,24.12,23.83,80.72,7.21,0.34,2014-07-05
2014,7,6,23.75,23.87,23.67,78.33,6.06,0.13,2014-07-06
2014,7,7,23.75,24.01,23.41,72.7,4.43,0.18,2014-07-07
2014,7,8,23.59,23.85,23.32,74.2,4.17,0.0,2014-07-08
2014,7,9,23.42,23.78,22.96,73.56,3.18,0.05,2014-07-09
2014,7,10,24.05,24.37,23.62,71.43,4.61,0.54,2014-07-10
2014,7,11,24.43,24.72,24.18,74.11,5.22,0.02,2014-07-11
2014,7,12,24.3,24.49,24.08,78.52,5.21,0.07,2014-07-12
2014,7,13,24.74,25.01,24.45,75.85,5.2,0.0,2014-07-13
2014,7,14,24.75,24.84,24.47,79.38,5.13,0.02,2014-07-14
2014,7,15,24.29,24.51,24.08,81.53,5.42,0.36,2014-07-15
2014,7,16,23.69,24.19,23.41,86.2,6.53,0.34,2014-07-16
2014,7,17,23.38,23.46,23.18,88.13,6.2,0.84,2014-07-17
2014,7,18,23.2,23.42,23.02,79.95,4.85,0.92,2014-07-18
2014,7,19,22.62,22.91,22.4,80.27,4.74,0.0,2014-07-19
2014,7,20,22.72,22.98,22.36,80.82,5.15,0.03,2014-07-20
2014,7,21,22.66,22.78,22.51,81.68,4.85,0.07,2014-07-21
2014,7,22,22.78,22.85,22.67,82.92,4.34,0.2,2014-07-22
2014,7,23,22.68,22.92,22.5,84.11,4.14,0.09,2014-07-23
2014,7,24,23.01,23.3,22.89,83.57,5.61,0.09,2014-07-24
2014,7,25,23.35,23.48,23.17,80.57,6.07,0.05,2014-07-25
2014,7,26,23.02,23.22,22.63,83.11,5.42,0.31,2014-07-26
2014,7,27,22.58,22.67,22.47,85.07,6.79,0.41,2014-07-27
2014,7,28,22.34,22.45,22.2,84.56,5.85,0.47,2014-07-28
2014,7,29,22.24,22.43,22.03,80.34,3.71,0.51,2014-07-29
2014,7,30,22.37,22.47,22.2,82.36,3.75,0.28,2014-07-30
2014,7,31,22.15,22.27,22.05,88.04,4.3,0.58,2014-07-31
2014,8,1,22.24,22.55,22.03,89.02,4.42,0.66,2014-08-01
2014,8,2,22.73,23.02,22.43,83.9,4.43,0.34,2014-08-02
2014,8,3,22.92,23.11,22.74,81.38,3.51,0.04,2014-08-03
2014,8,4,23.22,23.5,22.97,79.66,4.05,0.01,2014-08-04
2014,8,5,23.35,23.42,23.25,81.48,5.71,0.12,2014-08-05
2014,8,6,23.21,23.31,23.09,81.89,5.74,0.08,2014-08-06
2014,8,7,23.31,23.44,23.09,79.06,5.1,0.08,2014-08-07
2014,8,8,23.23,23.35,23.06,79.17,5.46,0.0,2014-08-08
2014,8,9,23.11,23.28,22.85,77.5,4.89,0.0,2014-08-09
2014,8,10,23.02,23.21,22.73,74.46,4.0,0.01,2014-08-10
2014,8,11,23.2,23.56,22.92,70.89,2.82,0.03,2014-08-11
2014,8,12,23.03,23.38,22.63,79.49,4.2,0.03,2014-08-12
2014,8,13,23.22,23.48,22.6,80.93,5.18,0.07,2014-08-13
2014,8,14,23.31,23.44,23.11,74.13,4.16,0.25,2014-08-14
2014,8,15,23.09,23.39,22.79,72.94,2.98,0.22,2014-08-15
2014,8,16,23.27,23.68,23.02,79.13,4.65,0.16,2014-08-16
2014,8,17,23.6,23.68,23.52,76.77,3.5,0.12,2014-08-17
2014,8,18,23.9,24.16,23.6,74.49,1.88,0.1,2014-08-18
2014,8,19,23.84,24.04,23.59,83.44,3.94,0.66,2014-08-19
2014,8,20,24.02,24.22,23.85,85.0,6.49,0.23,2014-08-20
2014,8,21,24.2,24.32,24.12,82.59,5.75,0.33,2014-08-21
2014,8,22,24.04,24.12,23.93,78.29,4.3,0.18,2014-08-22
2014,8,23,23.97,24.04,23.89,78.53,2.67,0.08,2014-08-23
2014,8,24,23.64,23.81,23.48,84.83,3.71,1.11,2014-08-24
2014,8,25,23.34,23.41,23.26,87.06,5.89,0.32,2014-08-25
2014,8,26,23.28,23.52,23.05,86.51,5.79,0.53,2014-08-26
2014,8,27,23.27,23.35,23.15,84.58,4.05,0.89,2014-08-27
2014,8,28,23.14,23.33,22.97,83.68,3.53,0.6,2014-08-28
2014,8,29,23.48,23.73,23.08,83.3,5.51,0.34,2014-08-29
2014,8,30,23.86,23.96,23.65,84.41,5.31,0.27,2014-08-30
2014,8,31,23.95,24.07,23.78,82.85,5.51,0.41,2014-08-31
2014,9,1,23.87,24.11,23.67,81.9,5.29,0.33,2014-09-01
2014,9,2,23.8,23.96,23.62,80.21,5.16,0.24,2014-09-02
2014,9,3,24.04,24.46,23.67,77.87,3.34,0.41,2014-09-03
2014,9,4,24.24,24.51,24.04,81.3,3.67,0.53,2014-09-04
2014,9,5,24.48,24.65,24.39,83.7,5.41,0.47,2014-09-05
2014,9,6,24.47,24.62,24.33,82.44,5.21,0.43,2014-09-06
2014,9,7,24.61,24.94,24.22,77.52,4.01,0.3,2014-09-07
2014,9,8,24.73,24.87,24.51,75.62,3.45,0.23,2014-09-08
2014,9,9,24.65,24.79,24.54,82.0,5.17,0.59,2014-09-09
2014,9,10,24.67,24.9,24.46,81.51,4.82,0.51,2014-09-10
